Date,Open,High,Low,Close,Adj Close,Volume
2012-06-11,16020630,16048820,15817330,15911520,15911520,111524
2012-06-12,15910550,16175830,15858550,16095200,16095200,117269
2012-06-13,16087530,16247310,16075260,16173080,16173080,87548
2012-06-14,16172800,16278520,16093140,16210520,16210520,100757
2012-06-15,16210270,16336080,16194930,16266920,16266920,86914
2012-06-17,16286930,16299930,16044820,16183520,16183520,6151
2012-06-18,16185520,16300450,16132430,16278730,16278730,96465
2012-06-19,16278470,16331730,16173830,16205750,16205750,99557
2012-06-20,16205960,16220530,15901330,16040520,16040520,119334
2012-06-21,16041350,16043860,15643730,15682950,15682950,115775
2012-06-22,15682660,15733520,15580900,15723650,15723650,92743
2012-06-24,15720530,15732520,15674120,15695630,15695630,2488
2012-06-25,15696450,15882850,15662790,15848970,15848970,96711
2012-06-26,15849810,15869030,15677730,15717430,15717430,96576
2012-06-27,15717430,15830390,15626570,15744650,15744650,90675
2012-06-28,15744900,15789530,15480000,15530250,15530250,103695
2012-06-29,15530030,16069330,15510770,15970650,15970650,121972
2012-07-01,15989430,15996150,15969190,15989100,15989100,2183
2012-07-02,15988430,16024430,15871780,15952590,15952590,91551
2012-07-03,15952520,16248370,15950740,16198520,16198520,94292
2012-07-04,16198520,16198520,16114520,16154140,16154140,53715
2012-07-05,16154300,16237280,15974480,16073100,16073100,100623
2012-07-06,16073100,16096780,15764450,15831150,15831150,99973
2012-07-08,15810530,15811960,15764170,15785090,15785090,2547
2012-07-09,15784830,15928520,15778860,15875620,15875620,80872
2012-07-10,15875870,16011830,15644820,15712560,15712560,95539
2012-07-11,15712200,15831520,15668860,15767740,15767740,88354
2012-07-12,15767990,15770520,15549440,15685520,15685520,104393
2012-07-13,15685520,15967520,15674150,15889150,15889150,87594
2012-07-15,15904520,15926700,15895780,15907970,15907970,1496
2012-07-16,15907780,15948530,15778100,15903340,15903340,82895
2012-07-17,15903000,15990030,15715480,15842270,15842270,104595
2012-07-18,15841910,15859640,15677310,15737520,15737520,95747
2012-07-19,15737520,15915230,15729670,15839240,15839240,89786
2012-07-20,15838730,15871520,15736520,15840320,15840320,98600
2012-07-22,15803520,15828580,15790730,15814520,15814520,1909
2012-07-23,15814520,15823010,15631850,15767090,15767090,103203
2012-07-24,15768520,15843630,15685850,15801950,15801950,104155
2012-07-25,15801520,16104140,15793900,16025830,16025830,118162
2012-07-26,16026020,16217530,16012450,16134280,16134280,109165
2012-07-27,16134520,16294830,16117530,16227640,16227640,103409
2012-07-29,16232830,16261140,16220030,16229670,16229670,1856
2012-07-30,16229670,16250330,16142930,16213030,16213030,74640
2012-07-31,16214430,16279830,16108470,16131060,16131060,101635
2012-08-01,16130710,16186010,15919160,16019400,16019400,103847
2012-08-02,16019730,16151470,15845530,15893720,15893720,100097
2012-08-03,15893490,16067230,15853150,16026140,16026140,94925
2012-08-05,16044230,16060520,16021730,16052460,16052460,2658
2012-08-06,16053520,16154470,16036300,16115520,16115520,76924
2012-08-07,16113340,16184520,16082420,16106130,16106130,83027
2012-08-08,16105950,16167830,16033360,16123520,16123520,88740
2012-08-09,16123520,16183520,16095710,16164520,16164520,79503
2012-08-10,16164520,16265330,16055460,16194140,16194140,80389
2012-08-12,16217730,16218520,16194530,16211960,16211960,1773
2012-08-13,16212210,16255680,16074270,16105520,16105520,85409
2012-08-14,16105520,16162630,15903150,16002520,16002520,79739
2012-08-15,16000760,16064630,15899220,16039480,16039480,75304
2012-08-16,16038930,16185530,16008060,16153110,16153110,73740
2012-08-17,16153050,16201150,16116470,16155140,16155140,70341
2012-08-19,16157330,16179520,16155630,16171520,16171520,1243
2012-08-20,16171590,16225520,16097610,16194520,16194520,67206
2012-08-21,16194520,16413730,16188920,16375180,16375180,72966
2012-08-22,16375180,16559520,16344640,16554910,16554910,77651
2012-08-23,16555070,16748520,16538140,16684520,16684520,103173
2012-08-24,16684520,16738630,16624920,16701640,16701640,84230
2012-08-26,16718530,16746130,16706230,16736930,16736930,2042
2012-08-27,16737230,16767730,16631480,16653520,16653520,45501
2012-08-28,16653520,16723030,16568320,16667050,16667050,78716
2012-08-29,16667520,16698720,16522470,16563900,16563900,73253
2012-08-30,16563730,16641000,16507750,16550080,16550080,73013
2012-08-31,16550240,16929520,16458960,16907260,16907260,85097
2012-09-02,16905930,16926030,16873560,16884520,16884520,2365
2012-09-03,16884520,16952320,16853910,16924580,16924580,57770
2012-09-04,16924380,16988980,16879560,16926650,16926650,84252
2012-09-05,16927020,16950670,16872720,16921480,16921480,84710
2012-09-06,16921940,17136750,16915100,16988110,16988110,100934
2012-09-07,16985480,17416780,16889140,17351640,17351640,87741
2012-09-09,17352130,17361520,17336520,17361520,17361520,2563
2012-09-10,17360670,17400070,17247520,17279760,17279760,88237
2012-09-11,17279440,17379520,17267520,17334670,17334670,82556
2012-09-12,17334460,17470870,17251630,17319570,17319570,98971
2012-09-13,17321070,17726520,17167140,17680520,17680520,102970
2012-09-14,17680520,17777520,17654720,17699140,17699140,112331
2012-09-16,17710530,17765520,17710530,17741850,17741850,5550
2012-09-17,17741620,17763520,17540230,17604520,17604520,87390
2012-09-18,17604200,17733190,17517820,17683520,17683520,100581
2012-09-19,17682520,17793520,17618020,17707520,17707520,65055
2012-09-20,17707730,17722520,17555000,17690520,17690520,64401
2012-09-21,17690520,17874520,17686630,17727520,17727520,80854
2012-09-23,17721430,17723730,17699170,17699350,17699350,1851
2012-09-24,17698900,17700520,17555180,17644900,17644900,99762
2012-09-25,17644740,17749930,17587480,17608730,17608730,96342
2012-09-26,17608420,17655520,17363120,17545520,17545520,85857
2012-09-27,17546520,17802430,17528330,17771630,17771630,74840
2012-09-28,17772520,17831590,17672620,17722220,17722220,83269
2012-09-30,17709130,17711520,17653500,17654680,17654680,3070
2012-10-01,17654170,17916050,17633620,17772520,17772520,99226
2012-10-02,17772520,17842620,17699910,17729960,17729960,82122
2012-10-03,17729770,17817530,17708820,17799520,17799520,90486
2012-10-04,17799520,17951470,17779520,17923510,17923510,97673
2012-10-05,17923700,17958520,17723920,17797480,17797480,76939
2012-10-07,17795630,17799420,17764520,17788380,17788380,2273
2012-10-08,17788120,17795420,17664830,17774520,17774520,81587
2012-10-09,17774520,17797090,17603620,17626130,17626130,90861
2012-10-10,17625720,17681690,17569150,17610180,17610180,86966
2012-10-11,17612410,17748280,17584430,17689520,17689520,80315
2012-10-12,17689520,17732470,17521190,17529450,17529450,72307
2012-10-14,17532730,17535430,17415780,17422210,17422210,5979
2012-10-15,17422210,17490520,17285300,17356520,17356520,67121
2012-10-16,17356520,17498520,17346730,17489130,17489130,61983
2012-10-17,17490520,17534520,17427230,17481690,17481690,62938
2012-10-18,17481870,17519520,17380430,17418210,17418210,66742
2012-10-19,17418370,17429850,17159120,17205020,17205020,75057
2012-10-21,17198330,17203130,17134140,17178520,17178520,3676
2012-10-22,17178520,17300520,17174520,17280520,17280520,71605
2012-10-23,17280520,17293520,17038070,17109520,17109520,78273
2012-10-24,17109520,17143520,16984420,17049030,17049030,81426
2012-10-25,17049030,17179520,17045530,17136520,17136520,66746
2012-10-26,17136520,17186330,17006520,17102340,17102340,78845
2012-10-28,17117730,17138520,17101520,17136520,17136520,1785
2012-10-29,17137520,17172520,17047080,17080970,17080970,51356
2012-10-30,17081520,17151630,17064520,17111560,17111560,47765
2012-10-31,17111520,17259130,17107520,17200330,17200330,65227
2012-11-01,17200330,17269230,17135730,17156470,17156470,62771
2012-11-02,17156470,17165300,16746170,16770620,16770620,71856
2012-11-04,16763430,16821380,16759630,16821380,16821380,2023
2012-11-05,16821180,16866520,16725060,16861520,16861520,66156
2012-11-06,16860520,17208520,16835520,17113520,17113520,64041
2012-11-07,17113480,17318680,17030520,17170520,17170520,107199
2012-11-08,17170520,17350520,17126520,17321520,17321520,76796
2012-11-09,17321520,17387520,17270130,17309330,17309330,84095
2012-11-11,17316830,17363520,17316830,17348520,17348520,1657
2012-11-12,17348520,17379530,17256870,17264520,17264520,57104
2012-11-13,17264520,17330520,17178320,17262520,17262520,75633
2012-11-14,17262520,17339330,17206430,17242520,17242520,70251
2012-11-15,17242520,17277670,17047930,17155430,17155430,72587
2012-11-16,17155030,17169030,17056860,17137230,17137230,67813
2012-11-18,17145520,17183730,17141130,17175330,17175330,1349
2012-11-19,17175630,17355110,17160480,17299520,17299520,65755
2012-11-20,17299520,17355530,17220000,17264030,17264030,63479
2012-11-21,17263730,17319520,17196520,17307520,17307520,60316
2012-11-22,17306520,17325520,17279930,17295550,17295550,26873
2012-11-23,17296520,17542910,17287100,17511010,17511010,50893
2012-11-25,17507240,17511220,17495020,17503520,17503520,908
2012-11-26,17503520,17521520,17459520,17494520,17494520,57135
2012-11-27,17495520,17517520,17404470,17417030,17417030,59844
2012-11-28,17416530,17430520,17058040,17224520,17224520,85802
2012-11-29,17224520,17283660,17180000,17258630,17258630,61765
2012-11-30,17258630,17316030,17083970,17146130,17146130,72057
2012-12-02,17141430,17171520,17141430,17164630,17164630,1288
2012-12-03,17164520,17226080,17127500,17158130,17158130,64696
2012-12-04,17158130,17163930,16912520,16950520,16950520,82754
2012-12-05,16950520,17067600,16846630,16923630,16923630,73777
2012-12-06,16923520,17031730,16858400,17001520,17001520,76209
2012-12-07,17001520,17053930,16833520,17037830,17037830,64415
2012-12-09,17034630,17050520,17025630,17034520,17034520,1209
2012-12-10,17034520,17172830,17027520,17114030,17114030,48668
2012-12-11,17114030,17142930,17047300,17090890,17090890,53353
2012-12-12,17090830,17232630,17070520,17090050,17090050,75979
2012-12-13,17090050,17097820,16894030,16966130,16966130,85299
2012-12-14,16966130,17004630,16930630,16954630,16954630,58262
2012-12-16,16972730,16998030,16951330,16952530,16952530,1500
2012-12-17,16951930,16993730,16864630,16971630,16971630,54781
2012-12-18,16971630,17030930,16609520,16762530,16762530,64353
2012-12-19,16762530,16767830,16633520,16675030,16675030,70182
2012-12-20,16675030,16717520,16353710,16483930,16483930,74688
2012-12-21,16484230,16596520,16355430,16568530,16568530,65264
2012-12-23,16569330,16588330,16567520,16581130,16581130,1082
2012-12-24,16581130,16658330,16518330,16580530,16580530,30725
2012-12-25,16547230,16570520,16501520,16515130,16515130,1265
2012-12-26,16515030,16679890,16513630,16585260,16585260,34968
2012-12-27,16587030,16661520,16526520,16619890,16619890,40473
2012-12-28,16620080,16650050,16536520,16555530,16555530,35562
2012-12-30,16556730,16575930,16553730,16571520,16571520,654
2012-12-31,16571520,16804230,16566230,16749830,16749830,40247
2013-01-01,16746030,16746030,16701520,16708190,16708190,1195
2013-01-02,16707960,16948730,16703520,16872520,16872520,59409
2013-01-03,16872520,16899520,16607520,16608870,16608870,63055
2013-01-04,16610520,16621520,16257590,16554630,16554630,87603
2013-01-06,16559430,16590520,16555530,16567520,16567520,1900
2013-01-07,16567520,16624930,16427520,16498530,16498530,69092
2013-01-08,16498530,16625520,16468170,16611520,16611520,61882
2013-01-09,16611520,16658520,16513520,16561640,16561640,58059
2013-01-10,16561420,16787730,16537530,16737590,16737590,55479
2013-01-11,16735370,16768520,16531120,16625130,16625130,55810
2013-01-13,16621230,16627630,16599520,16607030,16607030,1100
2013-01-14,16607520,16748530,16606830,16678030,16678030,52104
2013-01-15,16678030,16851660,16663630,16809610,16809610,76902
2013-01-16,16809310,16847970,16733630,16804540,16804540,74988
2013-01-17,16805520,16966570,16666970,16873520,16873520,83880
2013-01-18,16873240,16952140,16835520,16840300,16840300,73219
2013-01-20,16859330,16894730,16848520,16884760,16884760,1623
2013-01-21,16885120,16912600,16858240,16895520,16895520,42349
2013-01-22,16895520,16960520,16867520,16926520,16926520,71222
2013-01-23,16926520,16950470,16836530,16848740,16848740,68953
2013-01-24,16848950,16856520,16649020,16676930,16676930,85914
2013-01-25,16677130,16723100,16558520,16585230,16585230,87553
2013-01-27,16588330,16604530,16581730,16594030,16594030,1139
2013-01-28,16593630,16623290,16519270,16570840,16570840,76209
2013-01-29,16570430,16661250,16567160,16641520,16641520,67879
2013-01-30,16641520,16838520,16627300,16767520,16767520,82994
2013-01-31,16767520,16807380,16578520,16629330,16629330,79680
2013-02-01,16629130,16820700,16599580,16671830,16671830,79015
2013-02-03,16684520,16688630,16653520,16670230,16670230,1058
2013-02-04,16670030,16776520,16615520,16742520,16742520,59644
2013-02-05,16742520,16853440,16666030,16747630,16747630,89644
2013-02-06,16747630,16797520,16682230,16784530,16784530,78076
2013-02-07,16784530,16831520,16629210,16711520,16711520,91565
2013-02-08,16711060,16736230,16649650,16668830,16668830,79219
2013-02-10,16673130,16682520,16660600,16664100,16664100,1032
2013-02-11,16663720,16695520,16437120,16484520,16484520,71220
2013-02-12,16486520,16533520,16391600,16515530,16515530,84873
2013-02-13,16515530,16534700,16403520,16443890,16443890,86778
2013-02-14,16443470,16499930,16327920,16351530,16351530,85849
2013-02-15,16351740,16359520,15978220,16098550,16098550,99993
2013-02-17,16095330,16130520,16092130,16128520,16128520,803
2013-02-18,16128520,16187640,16070520,16140700,16140700,65732
2013-02-19,16141250,16151760,16006270,16051030,16051030,86085
2013-02-20,16050670,16094520,15585930,15704330,15704330,116951
2013-02-21,15704030,15849530,15549480,15785520,15785520,122382
2013-02-22,15785520,15871990,15698530,15811300,15811300,93480
2013-02-24,15801730,15809520,15779520,15785430,15785430,1619
2013-02-25,15785250,15969520,15751520,15948520,15948520,94493
2013-02-26,15947740,16200630,15843470,16133580,16133580,122530
2013-02-27,16133520,16147710,15923190,15970810,15970810,101433
2013-02-28,15970640,16029230,15748520,15809730,15809730,111385
2013-03-01,15807870,15872520,15647270,15760300,15760300,109030
2013-03-03,15785330,15816560,15783730,15792920,15792920,1867
2013-03-04,15792750,15848280,15694000,15751890,15751890,87265
2013-03-05,15752520,15864450,15718480,15773230,15773230,86899
2013-03-06,15772400,15851520,15672500,15822050,15822050,83492
2013-03-07,15821070,15854520,15749520,15797520,15797520,77136
2013-03-08,15797520,15836780,15613900,15786230,15786230,79192
2013-03-10,15782430,15788930,15773520,15785830,15785830,922
2013-03-11,15785630,15831710,15754520,15820050,15820050,58492
2013-03-12,15820830,15983800,15799910,15925830,15925830,68397
2013-03-13,15925470,15992330,15855000,15880540,15880540,60497
2013-03-14,15880320,15932770,15763470,15896270,15896270,64475
2013-03-15,15896640,15988520,15884530,15911170,15911170,48449
2013-03-17,15979530,16086830,15966830,16038930,16038930,5465
2013-03-18,16038960,16111430,15908240,16057160,16057160,69580
2013-03-19,16057520,16156520,16000000,16124720,16124720,58565
2013-03-20,16125130,16147520,16031030,16060330,16060330,48688
2013-03-21,16060520,16168520,16044230,16157520,16157520,47089
2013-03-22,16157520,16157520,16034620,16072700,16072700,45896
2013-03-24,16094630,16105470,16027000,16065240,16065240,2742
2013-03-25,16065040,16135930,15897630,16059460,16059460,60893
2013-03-26,16059700,16059700,15945550,16000330,16000330,45465
2013-03-27,16000630,16082210,15912290,16051720,16051720,53665
2013-03-28,16051910,16076520,15938420,15967190,15967190,53413
2013-03-31,15974130,16009530,15956170,15965420,15965420,2259
2013-04-01,15965620,16020540,15946770,16016010,16016010,38450
2013-04-02,16016210,16038630,15736870,15763140,15763140,58544
2013-04-03,15762700,15771130,15497720,15551760,15551760,82674
2013-04-04,15553260,15567920,15400770,15525520,15525520,83154
2013-04-05,15525520,15811630,15492760,15801570,15801570,67461
2013-04-07,15809430,15830520,15771520,15772520,15772520,2220
2013-04-08,15772520,15808520,15673430,15720130,15720130,50347
2013-04-09,15719930,15903430,15703520,15853240,15853240,46106
2013-04-10,15852640,15885540,15536520,15553960,15553960,66898
2013-04-11,15554520,15682830,15533450,15618530,15618530,59323
2013-04-12,15618930,15646430,14804520,14822470,14822470,102824
2013-04-14,14813230,14904660,14773730,14898410,14898410,7296
2013-04-15,14898630,14954730,13345500,13516520,13516520,196673
2013-04-16,13514520,14033520,13215520,13710760,13710760,156485
2013-04-17,13710760,13950430,13648520,13731520,13731520,127372
2013-04-18,13731730,14019890,13363520,13941330,13941330,111578
2013-04-19,13943520,14250130,13857130,14035800,14035800,83650
2013-04-21,14074700,14088660,14044740,14083230,14083230,3707
2013-04-22,14083470,14389520,14035520,14239700,14239700,104629
2013-04-23,14239520,14327030,14047480,14141330,14141330,99168
2013-04-24,14141630,14338670,14141630,14299230,14299230,88106
2013-04-25,14299230,14736520,14270000,14731520,14731520,93263
2013-04-26,14731520,14852800,14478440,14613690,14613690,108243
2013-04-28,14663330,14678720,14621050,14651140,14651140,3464
2013-04-29,14650520,14787440,14627330,14733100,14733100,78899
2013-04-30,14733340,14800520,14609400,14763330,14763330,75683
2013-05-01,14763520,14780160,14403520,14588520,14588520,74519
2013-05-02,14587520,14735560,14487520,14676680,14676680,76015
2013-05-03,14675870,14878030,14559970,14696870,14696870,74258
2013-05-05,14701520,14706290,14683460,14704560,14704560,1602
2013-05-06,14704790,14788220,14644810,14672470,14672470,59255
2013-05-07,14671480,14701130,14412400,14500890,14500890,94483
2013-05-08,14501670,14766750,14475860,14718270,14718270,86977
2013-05-09,14718960,14763300,14531820,14556520,14556520,84383
2013-05-10,14556220,14621080,14195470,14470030,14470030,106624
2013-05-12,14449780,14465170,14370520,14375520,14375520,3805
2013-05-13,14375520,14396580,14258520,14353510,14353510,76696
2013-05-14,14353500,14454210,14210520,14301190,14301190,89270
2013-05-15,14299480,14299800,13886700,13958950,13958950,104006
2013-05-16,13958740,13982810,13696300,13870260,13870260,112072
2013-05-17,13871190,13928600,13551480,13582930,13582930,111372
2013-05-19,13645940,13647870,13384800,13482960,13482960,8640
2013-05-20,13482580,13990460,13379480,13888000,13888000,101408
2013-05-21,13888200,14015700,13596480,13770650,13770650,115125
2013-05-22,13770840,14142310,13544780,13630640,13630640,115047
2013-05-23,13630400,13982520,13567500,13880390,13880390,115817
2013-05-24,13881520,13982100,13823510,13860520,13860520,79922
2013-05-26,13872450,13885630,13842900,13861010,13861010,2688
2013-05-27,13859630,13965740,13843520,13961660,13961660,32250
2013-05-28,13961280,14012100,13736700,13806310,13806310,89690
2013-05-29,13806670,13952620,13802300,13923530,13923530,80293
2013-05-30,13923340,14179520,13887520,14150520,14150520,88962
2013-05-31,14150380,14218700,13847380,13872210,13872210,82636
2013-06-02,13892270,13949550,13885600,13942330,13942330,2412
2013-06-03,13942080,14167310,13905330,14124050,14124050,65601
2013-06-04,14126020,14150350,13889500,13985710,13985710,83185
2013-06-05,13986020,14105240,13957480,14014520,14014520,89197
2013-06-06,14010580,14235520,13917400,14116960,14116960,89093
2013-06-07,14116920,14178960,13777030,13819650,13819650,101227
2013-06-09,13829430,13881020,13779030,13842730,13842730,5266
2013-06-10,13842730,13890210,13758730,13840450,13840450,82487
2013-06-11,13840340,13868000,13652410,13775460,13775460,99093
2013-06-12,13774790,13946400,13738790,13861870,13861870,83335
2013-06-13,13861980,13949030,13744740,13854830,13854830,105257
2013-06-14,13854710,13922900,13784400,13896070,13896070,84261
2013-06-16,13907330,13907630,13889640,13902320,13902320,1288
2013-06-17,13901470,13919630,13805990,13845320,13845320,50531
2013-06-18,13845520,13860860,13611290,13691240,13691240,85626
2013-06-19,13691120,13765530,13427830,13462780,13462780,87023
2013-06-20,13462780,13481460,12742870,12742940,12742940,165679
2013-06-21,12742590,13024240,12693430,12954320,12954320,128965
2013-06-23,12970130,13015390,12967930,13002610,13002610,3335
2013-06-24,13003020,13012690,12761000,12839420,12839420,124533
2013-06-25,12838890,12894700,12717200,12746960,12746960,107276
2013-06-26,12747160,12768080,12217850,12283780,12283780,166675
2013-06-27,12282330,12446900,11967300,12052600,12052600,142151
2013-06-28,12052360,12350430,11802740,12332660,12332660,142910
2013-06-30,12342900,12449800,12332230,12392550,12392550,4945
2013-07-01,12391730,12616300,12250690,12524450,12524450,119431
2013-07-02,12524200,12673690,12395800,12446610,12446610,110451
2013-07-03,12446880,12599400,12367530,12550130,12550130,80866
2013-07-04,12550630,12566200,12445300,12475830,12475830,30612
2013-07-05,12475230,12485800,12081330,12223280,12223280,62477
2013-07-07,12222430,12295630,12172230,12186230,12186230,3906
2013-07-08,12185830,12385330,12153830,12337030,12337030,51952
2013-07-09,12337030,12602220,12334130,12487730,12487730,72889
2013-07-10,12487330,12894230,12438200,12829730,12829730,70587
2013-07-11,12829930,12986580,12779940,12856390,12856390,97124
2013-07-12,12856390,12885500,12677400,12842620,12842620,83841
2013-07-14,12847030,12946780,12845730,12891630,12891630,4232
2013-07-15,12891430,12944040,12738030,12823480,12823480,75129
2013-07-16,12823290,12957450,12770960,12904930,12904930,91620
2013-07-17,12904930,13003380,12701880,12770370,12770370,103179
2013-07-18,12770370,12885280,12747010,12846680,12846680,86706
2013-07-19,12847340,12977710,12823030,12949530,12949530,81966
2013-07-21,12969430,13179170,12959520,13131400,13131400,6300
2013-07-22,13131730,13393480,13107630,13344930,13344930,93719
2013-07-23,13344690,13474630,13264530,13429830,13429830,95940
2013-07-24,13430430,13465000,13130630,13188130,13188130,93267
2013-07-25,13188110,13377050,13088230,13353480,13353480,79882
2013-07-26,13353880,13404630,13120730,13326000,13326000,56361
2013-07-28,13330230,13344930,13300770,13306730,13306730,2765
2013-07-29,13306930,13382600,13228000,13260830,13260830,58721
2013-07-30,13261230,13300550,13170000,13276330,13276330,38144
2013-07-31,13277430,13388280,13054330,13259130,13259130,68010
2013-08-01,13259430,13309100,13025030,13069530,13069530,65134
2013-08-02,13069830,13182280,12828230,13109930,13109930,67708
2013-08-04,13123930,13145540,13109470,13122230,13122230,2945
2013-08-05,13122730,13204880,12972630,13035230,13035230,50565
2013-08-06,13034830,13068150,12789940,12820630,12820630,64230
2013-08-07,12821030,12892900,12727300,12846130,12846130,61101
2013-08-08,12846130,13142650,12835300,13126230,13126230,75732
2013-08-09,13126720,13171790,13049400,13141530,13141530,75124
2013-08-11,13150330,13335220,13145730,13291170,13291170,5163
2013-08-12,13291950,13438700,13227600,13329580,13329580,89778
2013-08-13,13329190,13413200,13185100,13212810,13212810,100157
2013-08-14,13212570,13463530,13158530,13425390,13425390,84602
2013-08-15,13425390,13700540,13188630,13627630,13627630,114034
2013-08-16,13628230,13794990,13577830,13760790,13760790,112534
2013-08-18,13784830,13808530,13748430,13766230,13766230,3168
2013-08-19,13766030,13843720,13623990,13673010,13673010,83517
2013-08-20,13672860,13775070,13522400,13686620,13686620,88325
2013-08-21,13686360,13789880,13550310,13584920,13584920,99475
2013-08-22,13585220,13817100,13562860,13745830,13745830,91007
2013-08-23,13745340,14000170,13684730,13969570,13969570,93733
2013-08-25,13986030,14066230,13906100,13958230,13958230,5737
2013-08-26,13958230,14049680,13892270,14028640,14028640,72298
2013-08-27,14027960,14237400,13957580,14186180,14186180,88027
2013-08-28,14185990,14336950,14133440,14177460,14177460,92898
2013-08-29,14177640,14179750,14024710,14040330,14040330,107656
2013-08-30,14040210,14111710,13921920,13945180,13945180,82460
2013-09-01,13931930,13934220,13736220,13804370,13804370,4488
2013-09-02,13804370,13982800,13792930,13936660,13936660,57905
2013-09-03,13936510,14162950,13844620,14113140,14113140,95124
2013-09-04,14113310,14149470,13846530,13934660,13934660,96127
2013-09-05,13934940,13998170,13648700,13691290,13691290,96892
2013-09-06,13691420,13933420,13622030,13914780,13914780,86511
2013-09-08,13910730,13943170,13851230,13887530,13887530,3376
2013-09-09,13887120,13919190,13820020,13867340,13867340,58868
2013-09-10,13867400,13871370,13577530,13659670,13659670,76561
2013-09-11,13659670,13685370,13565180,13648420,13648420,68290
2013-09-12,13648140,13657900,13202520,13271420,13271420,101704
2013-09-13,13271420,13308450,13048800,13261450,13261450,98665
2013-09-15,13350430,13350430,13249730,13299130,13299130,5368
2013-09-16,13299130,13327330,13028630,13129130,13129130,77733
2013-09-17,13128830,13238400,13053420,13065030,13065030,75438
2013-09-18,13064630,13682370,12916620,13677420,13677420,91951
2013-09-19,13678370,13752170,13585420,13655330,13655330,80717
2013-09-20,13655330,13663370,13245480,13246860,13246860,79828
2013-09-22,13263130,13301530,13234420,13295920,13295920,5563
2013-09-23,13295920,13318270,13133630,13268420,13268420,83479
2013-09-24,13268420,13292820,13058120,13252730,13252730,107526
2013-09-25,13253420,13380080,13166090,13320690,13320690,108006
2013-09-26,13321270,13392420,13188220,13240460,13240460,102298
2013-09-27,13240460,13440340,13195630,13351830,13351830,120932
2013-09-29,13413630,13522630,13350420,13402430,13402430,4743
2013-09-30,13402050,13432370,13227720,13285520,13285520,74168
2013-10-01,13285420,13375140,12823520,12891590,12891590,107121
2013-10-02,12890960,13238210,12778420,13148550,13148550,108045
2013-10-03,13148160,13222420,13020220,13165630,13165630,104729
2013-10-04,13165920,13254420,13056420,13093180,13093180,78307
2013-10-06,13117230,13158370,13112830,13136590,13136590,3230
2013-10-07,13135960,13288830,13085320,13230550,13230550,108762
2013-10-08,13230800,13300380,13156570,13202430,13202430,137376
2013-10-09,13202430,13220180,12947200,13028310,13028310,148043
2013-10-10,13028270,13116420,12820120,12878560,12878560,136550
2013-10-11,12878560,12944370,12614730,12709920,12709920,150322
2013-10-13,12766030,12788830,12723420,12728230,12728230,5115
2013-10-14,12728280,12899230,12684530,12721140,12721140,121009
2013-10-15,12720730,12880370,12516620,12751850,12751850,162727
2013-10-16,12752190,12878380,12692420,12810560,12810560,152942
2013-10-17,12810490,13243420,12744820,13158330,13158330,163828
2013-10-18,13158330,13269110,13117020,13152180,13152180,95743
2013-10-20,13160460,13193750,13131510,13174380,13174380,2887
2013-10-21,13174500,13240170,13135920,13155030,13155030,70482
2013-10-22,13155330,13446630,13101320,13393370,13393370,82900
2013-10-23,13393370,13421870,13291420,13322620,13322620,92325
2013-10-24,13322630,13519370,13321600,13466210,13466210,87981
2013-10-25,13466210,13557470,13366020,13498850,13498850,85098
2013-10-27,13534830,13538840,13487140,13489560,13489560,2488
2013-10-28,13489420,13617370,13463720,13531230,13531230,75861
2013-10-29,13531230,13604080,13399420,13433550,13433550,92403
2013-10-30,13433320,13594930,13347520,13384520,13384520,98882
2013-10-31,13384270,13419510,13190700,13231190,13231190,106428
2013-11-01,13231420,13273720,13060740,13149730,13149730,102198
2013-11-03,13137230,13159080,13130420,13140150,13140150,1350
2013-11-04,13139570,13224970,13111320,13150600,13150600,70004
2013-11-05,13150300,13198200,13058420,13126420,13126420,83513
2013-11-06,13126420,13220070,13091170,13177420,13177420,75252
2013-11-07,13177420,13260770,12967030,13093260,13093260,88924
2013-11-08,13093630,13136580,12810000,12883930,12883930,82970
2013-11-10,12876830,12887330,12863430,12872030,12872030,1803
2013-11-11,12871830,12881420,12790840,12823920,12823920,70924
2013-11-12,12823920,12853230,12613720,12674430,12674430,102072
2013-11-13,12674330,12866980,12658040,12850180,12850180,102559
2013-11-14,12850180,12942370,12781020,12869430,12869430,106197
2013-11-15,12869330,12911740,12804120,12899130,12899130,90398
2013-11-17,12893230,12895730,12881370,12881370,12881370,1618
2013-11-18,12881440,12883210,12700000,12741530,12741530,83537
2013-11-19,12741530,12788420,12691620,12750800,12750800,88243
2013-11-20,12750710,12763100,12410420,12469630,12469630,108721
2013-11-21,12469630,12503150,12367320,12441430,12441430,99536
2013-11-22,12441430,12489530,12411150,12434430,12434430,70411
2013-11-24,12423230,12433530,12373130,12405690,12405690,4085
2013-11-25,12405690,12578420,12248640,12528730,12528730,94061
2013-11-26,12530230,12551730,12396000,12434080,12434080,75223
2013-11-27,12435030,12546570,12342420,12382830,12382830,78505
2013-11-28,12382830,12456860,12365010,12441130,12441130,34042
2013-11-29,12441130,12547480,12407700,12510220,12510220,54844
2013-12-01,12508030,12508030,12475770,12479330,12479330,1587
2013-12-02,12479380,12487630,12178420,12230580,12230580,91367
2013-12-03,12230130,12261440,12152030,12245600,12245600,82372
2013-12-04,12245850,12515070,12117340,12379770,12379770,105301
2013-12-05,12379120,12414800,12169720,12261130,12261130,109830
2013-12-06,12261390,12442780,12116700,12288930,12288930,97339
